,date,tmax
5652,2015-06-23,20.0
5653,2015-06-24,23.0
5654,2015-06-25,25.0
5655,2015-06-26,27.0
5656,2015-06-27,23.0
5657,2015-06-28,22.0
5658,2015-06-29,26.0
5659,2015-06-30,29.0
5660,2015-07-01,35.1
5661,2015-07-02,25.9
5662,2015-07-03,24.0
5663,2015-07-04,27.0
5664,2015-07-05,23.0
5665,2015-07-06,23.2
5666,2015-07-07,22.7
5667,2015-07-08,21.0
5668,2015-07-09,23.0
5669,2015-07-10,26.0
5670,2015-07-11,25.0
5671,2015-07-12,22.0
5672,2015-07-13,19.5
5673,2015-07-14,22.0
5674,2015-07-15,21.2
5675,2015-07-16,24.0
5676,2015-07-17,25.0
5677,2015-07-18,23.0
5678,2015-07-19,25.0
5679,2015-07-20,23.0
5680,2015-07-21,26.0
5681,2015-07-22,22.0
5682,2015-07-23,21.0
5683,2015-07-24,16.5
5684,2015-07-25,20.8
5685,2015-07-26,18.0
5686,2015-07-27,19.6
5687,2015-07-28,19.4
5688,2015-07-29,19.0
5689,2015-07-30,19.5
5690,2015-07-31,20.9
5691,2015-08-01,23.0
5692,2015-08-02,25.0
5693,2015-08-03,24.0
5694,2015-08-04,20.7
5695,2015-08-05,21.2
5696,2015-08-06,23.0
5697,2015-08-07,25.0
5698,2015-08-08,25.0
5699,2015-08-09,27.0
5700,2015-08-10,24.0
5701,2015-08-11,21.0
5702,2015-08-12,21.0
5703,2015-08-13,21.0
5704,2015-08-14,22.0
5705,2015-08-15,20.0
5706,2015-08-16,21.0
5707,2015-08-17,21.0
5708,2015-08-18,19.0
5709,2015-08-19,21.0
5710,2015-08-20,21.3
5711,2015-08-21,26.0
5712,2015-08-22,29.9
5713,2015-08-23,22.0
5714,2015-08-24,18.0
5715,2015-08-25,19.0
5716,2015-08-26,21.0
5717,2015-08-27,20.0
5718,2015-08-28,21.0
5719,2015-08-29,21.5
5720,2015-08-30,20.0
5721,2015-08-31,17.0
5722,2015-09-01,18.0
5723,2015-09-02,18.0
5724,2015-09-03,17.0
5725,2015-09-04,16.0
5726,2015-09-05,15.5
5727,2015-09-06,19.0
5728,2015-09-07,18.1
5729,2015-09-08,17.0
5730,2015-09-09,19.0
5731,2015-09-10,20.0
5732,2015-09-11,22.1
5733,2015-09-12,20.5
5734,2015-09-13,17.0
5735,2015-09-14,18.0
5736,2015-09-15,18.0
5737,2015-09-16,15.0
5738,2015-09-17,17.7
5739,2015-09-18,18.0
5740,2015-09-19,18.7
5741,2015-09-20,20.0
5742,2015-09-21,16.0
5743,2015-09-22,15.0
5744,2015-09-23,17.0
5745,2015-09-24,18.0
5746,2015-09-25,18.0
5747,2015-09-26,17.0
5748,2015-09-27,19.0
5749,2015-09-28,18.0
5750,2015-09-29,18.0
5751,2015-09-30,18.0
5752,2015-10-01,18.0
5753,2015-10-02,18.0
5754,2015-10-03,16.0
5755,2015-10-04,18.0
5756,2015-10-05,18.0
5757,2015-10-06,19.1
5758,2015-10-07,14.7
5759,2015-10-08,16.0
5760,2015-10-09,17.6
5761,2015-10-10,15.7
5762,2015-10-11,15.0
5763,2015-10-12,14.0
5764,2015-10-13,13.0
5765,2015-10-14,14.0
5766,2015-10-15,13.0
5767,2015-10-16,14.0
5768,2015-10-17,13.0
5769,2015-10-18,15.0
5770,2015-10-19,14.0
5771,2015-10-20,15.0
5772,2015-10-21,15.0
5773,2015-10-22,15.0
5774,2015-10-23,14.0
5775,2015-10-24,13.7
5776,2015-10-25,13.0
5777,2015-10-26,16.0
5778,2015-10-27,19.0
5779,2015-10-28,16.0
5780,2015-10-29,16.0
5781,2015-10-30,16.0
5782,2015-10-31,15.0
5783,2015-11-01,11.0
5784,2015-11-02,14.0
5785,2015-11-03,13.0
5786,2015-11-04,14.8
5787,2015-11-05,16.0
5788,2015-11-06,18.0
5789,2015-11-07,16.8
5790,2015-11-08,17.0
5791,2015-11-09,15.0
5792,2015-11-10,17.0
5793,2015-11-11,16.0
5794,2015-11-12,15.7
5795,2015-11-13,14.0
5796,2015-11-14,15.0
5797,2015-11-15,17.0
5798,2015-11-16,14.0
5799,2015-11-17,15.5
5800,2015-11-18,14.8
5801,2015-11-19,14.0
5802,2015-11-20,10.0
5803,2015-11-21,5.4
5804,2015-11-22,7.0
5805,2015-11-23,8.0
5806,2015-11-24,11.0
5807,2015-11-25,11.0
5808,2015-11-26,10.2
5809,2015-11-27,14.0
5810,2015-11-28,12.0
5811,2015-11-29,14.0
5812,2015-11-30,13.0
5813,2015-12-01,15.0
5814,2015-12-02,14.0
5815,2015-12-03,13.0
5816,2015-12-04,12.7
5817,2015-12-05,14.0
5818,2015-12-06,15.0
5819,2015-12-07,14.0
5820,2015-12-08,15.0
5821,2015-12-09,12.0
5822,2015-12-10,12.4
5823,2015-12-11,11.0
5824,2015-12-12,14.0
5825,2015-12-13,13.0
5826,2015-12-14,10.0
5827,2015-12-15,12.8
5828,2015-12-16,16.0
5829,2015-12-17,15.1
5830,2015-12-18,14.0
5831,2015-12-19,17.0
5832,2015-12-20,16.0
5833,2015-12-21,13.0
5834,2015-12-22,15.0
5835,2015-12-23,13.0
5836,2015-12-24,12.8
5837,2015-12-25,15.0
5838,2015-12-26,16.0
5839,2015-12-27,15.0
5840,2015-12-28,14.0
5841,2015-12-29,13.0
5842,2015-12-30,14.0
5843,2015-12-31,12.0
5844,2016-01-01,8.4
5845,2016-01-02,12.0
5846,2016-01-03,11.0
5847,2016-01-04,11.0
5848,2016-01-05,10.0
5849,2016-01-06,8.0
5850,2016-01-07,9.9
5851,2016-01-08,10.0
5852,2016-01-09,11.0
5853,2016-01-10,9.0
5854,2016-01-11,8.0
5855,2016-01-12,8.0
5856,2016-01-13,7.0
5857,2016-01-14,6.0
5858,2016-01-15,6.0
5859,2016-01-16,4.2
5860,2016-01-17,4.0
5861,2016-01-18,5.0
5862,2016-01-19,4.6
5863,2016-01-20,5.0
5864,2016-01-21,7.9
5865,2016-01-22,11.0
5866,2016-01-23,11.0
5867,2016-01-24,15.0
5868,2016-01-25,14.0
5869,2016-01-26,11.3
5870,2016-01-27,13.2
5871,2016-01-28,10.0
5872,2016-01-29,12.2
5873,2016-01-30,12.0
5874,2016-01-31,14.0
5875,2016-02-01,14.0
5876,2016-02-02,11.0
5877,2016-02-03,9.0
5878,2016-02-04,14.0
5879,2016-02-05,11.0
5880,2016-02-06,13.0
5881,2016-02-07,9.7
5882,2016-02-08,9.1
5883,2016-02-09,7.4
5884,2016-02-10,9.0
5885,2016-02-11,9.0
5886,2016-02-12,6.0
5887,2016-02-13,4.6
5888,2016-02-14,7.0
5889,2016-02-15,6.0
5890,2016-02-16,8.0
5891,2016-02-17,7.0
5892,2016-02-18,7.2
5893,2016-02-19,10.0
5894,2016-02-20,12.3
5895,2016-02-21,15.0
5896,2016-02-22,13.0
5897,2016-02-23,9.0
5898,2016-02-24,7.0
5899,2016-02-25,5.3
5900,2016-02-26,8.0
5901,2016-02-27,6.0
5902,2016-02-28,7.6
5903,2016-02-29,9.0
5904,2016-03-01,13.0
5905,2016-03-02,9.0
5906,2016-03-03,9.0
5907,2016-03-04,8.0
5908,2016-03-05,7.0
5909,2016-03-06,7.0
5910,2016-03-07,7.0
5911,2016-03-08,9.0
5912,2016-03-09,10.4
5913,2016-03-10,9.0
5914,2016-03-11,11.1
5915,2016-03-12,11.0
5916,2016-03-13,9.0
5917,2016-03-14,11.0
5918,2016-03-15,8.3
5919,2016-03-16,9.0
5920,2016-03-17,11.0
5921,2016-03-18,8.0
5922,2016-03-19,8.4
5923,2016-03-20,11.0
5924,2016-03-21,11.0
5925,2016-03-22,13.1
5926,2016-03-23,10.0
5927,2016-03-24,11.0
5928,2016-03-25,15.0
5929,2016-03-26,13.3
5930,2016-03-27,11.2
5931,2016-03-28,11.4
5932,2016-03-29,11.6
5933,2016-03-30,12.5
5934,2016-03-31,12.4
5935,2016-04-01,13.0
5936,2016-04-02,15.0
5937,2016-04-03,17.0
5938,2016-04-04,13.0
5939,2016-04-05,15.0
5940,2016-04-06,13.0
5941,2016-04-07,9.8
5942,2016-04-08,14.0
5943,2016-04-09,12.0
5944,2016-04-10,12.0
5945,2016-04-11,14.0
5946,2016-04-12,16.5
5947,2016-04-13,17.0
5948,2016-04-14,17.0
5949,2016-04-15,13.0
5950,2016-04-16,9.0
5951,2016-04-17,11.4
5952,2016-04-18,12.0
5953,2016-04-19,15.0
5954,2016-04-20,13.0
5955,2016-04-21,15.0
5956,2016-04-22,11.0
5957,2016-04-23,10.0
5958,2016-04-24,9.0
5959,2016-04-25,12.0
5960,2016-04-26,9.0
5961,2016-04-27,11.0
5962,2016-04-28,11.9
5963,2016-04-29,11.0
5964,2016-04-30,13.0
5965,2016-05-01,17.0
5966,2016-05-02,17.0
5967,2016-05-03,15.0
5968,2016-05-04,18.0
5969,2016-05-05,20.0
5970,2016-05-06,21.0
5971,2016-05-07,23.4
5972,2016-05-08,26.0
5973,2016-05-09,23.0
5974,2016-05-10,17.0
5975,2016-05-11,18.0
5976,2016-05-12,23.7
5977,2016-05-13,17.0
5978,2016-05-14,13.0
5979,2016-05-15,15.7
5980,2016-05-16,19.0
5981,2016-05-17,18.0
5982,2016-05-18,14.0
5983,2016-05-19,18.0
5984,2016-05-20,20.0
5985,2016-05-21,18.0
5986,2016-05-22,19.0
5987,2016-05-23,19.0
5988,2016-05-24,16.0
5989,2016-05-25,12.0
5990,2016-05-26,19.0
5991,2016-05-27,20.0
5992,2016-05-28,20.4
5993,2016-05-29,18.0
5994,2016-05-30,17.0
5995,2016-05-31,14.0
5996,2016-06-01,13.6
5997,2016-06-02,12.0
5998,2016-06-03,13.0
5999,2016-06-04,19.0
6000,2016-06-05,24.0
6001,2016-06-06,22.0
6002,2016-06-07,23.0
6003,2016-06-08,23.4
6004,2016-06-09,20.0
6005,2016-06-10,23.0
6006,2016-06-11,22.0
6007,2016-06-12,20.0
6008,2016-06-13,19.0
6009,2016-06-14,18.0
6010,2016-06-15,20.0
6011,2016-06-16,19.0
6012,2016-06-17,18.9
6013,2016-06-18,16.0
6014,2016-06-19,21.0
6015,2016-06-20,21.3
6016,2016-06-21,22.0
6017,2016-06-22,23.0
6018,2016-06-23,20.7
6019,2016-06-24,22.0
6020,2016-06-25,19.2
6021,2016-06-26,19.0
6022,2016-06-27,21.0
6023,2016-06-28,21.0
6024,2016-06-29,18.0
6025,2016-06-30,20.0
6026,2016-07-01,20.0
6027,2016-07-02,19.5
6028,2016-07-03,21.0
6029,2016-07-04,21.0
6030,2016-07-05,21.0
6031,2016-07-06,22.0
6032,2016-07-07,23.0
6033,2016-07-08,23.0
6034,2016-07-09,24.0
6035,2016-07-10,23.0
6036,2016-07-11,21.0
6037,2016-07-12,19.0
6038,2016-07-13,18.0
6039,2016-07-14,20.0
6040,2016-07-15,20.0
6041,2016-07-16,26.2
6042,2016-07-17,27.0
6043,2016-07-18,29.0
6044,2016-07-19,32.0
6045,2016-07-20,30.0
6046,2016-07-21,25.0
6047,2016-07-22,23.6
6048,2016-07-23,27.0
6049,2016-07-24,24.0
6050,2016-07-25,24.0
6051,2016-07-26,23.0
6052,2016-07-27,24.7
6053,2016-07-28,23.0
6054,2016-07-29,23.0
6055,2016-07-30,22.0
6056,2016-07-31,22.0
6057,2016-08-01,19.0
6058,2016-08-02,22.0
6059,2016-08-03,23.0
6060,2016-08-04,22.0
6061,2016-08-05,24.0
6062,2016-08-06,26.0
6063,2016-08-07,27.0
6064,2016-08-08,21.0
6065,2016-08-09,20.0
6066,2016-08-10,20.0
6067,2016-08-11,23.0
6068,2016-08-12,26.3
6069,2016-08-13,25.1
6070,2016-08-14,23.0
6071,2016-08-15,23.0
6072,2016-08-16,23.0
6073,2016-08-17,24.0
6074,2016-08-18,25.0
6075,2016-08-19,20.0
6076,2016-08-20,21.0
6077,2016-08-21,22.0
6078,2016-08-22,26.0
6079,2016-08-23,30.0
6080,2016-08-24,33.0
6081,2016-08-25,28.0
6082,2016-08-26,27.0
6083,2016-08-27,25.0
6084,2016-08-28,22.0
6085,2016-08-29,24.0
6086,2016-08-30,27.0
6087,2016-08-31,24.0
6088,2016-09-01,24.0
6089,2016-09-02,21.0
6090,2016-09-03,20.5
6091,2016-09-04,19.5
6092,2016-09-05,23.0
6093,2016-09-06,24.0
6094,2016-09-07,28.0
6095,2016-09-08,22.8
6096,2016-09-09,22.0
6097,2016-09-10,22.0
6098,2016-09-11,21.7
6099,2016-09-12,26.0
6100,2016-09-13,33.0
6101,2016-09-14,28.0
6102,2016-09-15,30.0
6103,2016-09-16,20.0
6104,2016-09-17,16.0
6105,2016-09-18,19.0
6106,2016-09-19,18.7
6107,2016-09-20,19.0
6108,2016-09-21,23.0
6109,2016-09-22,20.0
6110,2016-09-23,20.0
6111,2016-09-24,23.0
6112,2016-09-25,20.0
6113,2016-09-26,19.0
6114,2016-09-27,20.0
6115,2016-09-28,24.0
6116,2016-09-29,19.0
6117,2016-09-30,18.6
6118,2016-10-01,16.0
6119,2016-10-02,17.0
6120,2016-10-03,18.0
6121,2016-10-04,18.0
6122,2016-10-05,16.0
6123,2016-10-06,15.0
6124,2016-10-07,15.0
6125,2016-10-08,16.0
6126,2016-10-09,15.0
6127,2016-10-10,14.0
6128,2016-10-11,15.0
6129,2016-10-12,15.3
6130,2016-10-13,14.0
6131,2016-10-14,14.0
6132,2016-10-15,17.0
6133,2016-10-16,17.0
6134,2016-10-17,16.8
6135,2016-10-18,14.0
6136,2016-10-19,14.0
6137,2016-10-20,14.0
6138,2016-10-21,13.0
6139,2016-10-22,13.0
6140,2016-10-23,13.0
6141,2016-10-24,14.0
6142,2016-10-25,13.1
6143,2016-10-26,17.0
6144,2016-10-27,16.0
6145,2016-10-28,17.0
6146,2016-10-29,15.2
6147,2016-10-30,13.0
6148,2016-10-31,17.0
6149,2016-11-01,13.0
6150,2016-11-02,11.0
6151,2016-11-03,11.0
6152,2016-11-04,12.0
6153,2016-11-05,10.0
6154,2016-11-06,8.0
6155,2016-11-07,9.0
6156,2016-11-08,7.0
6157,2016-11-09,9.2
6158,2016-11-10,10.8
6159,2016-11-11,11.0
6160,2016-11-12,10.4
6161,2016-11-13,10.0
6162,2016-11-14,12.6
6163,2016-11-15,16.0
6164,2016-11-16,14.0
6165,2016-11-17,14.0
6166,2016-11-18,7.7
6167,2016-11-19,8.0
6168,2016-11-20,10.0
6169,2016-11-21,13.0
6170,2016-11-22,12.0
6171,2016-11-23,9.6
6172,2016-11-24,11.0
6173,2016-11-25,12.0
6174,2016-11-26,8.2
6175,2016-11-27,9.0
6176,2016-11-28,9.0
6177,2016-11-29,7.0
6178,2016-11-30,7.0
6179,2016-12-01,8.0
6180,2016-12-02,8.0
6181,2016-12-03,9.0
6182,2016-12-04,8.0
6183,2016-12-05,7.0
6184,2016-12-06,11.0
6185,2016-12-07,14.0
6186,2016-12-08,14.0
6187,2016-12-09,15.0
6188,2016-12-10,14.0
6189,2016-12-11,11.0
6190,2016-12-12,12.0
6191,2016-12-13,14.0
6192,2016-12-14,14.0
6193,2016-12-15,11.0
6194,2016-12-16,10.0
6195,2016-12-17,9.0
6196,2016-12-18,9.0
6197,2016-12-19,8.0
6198,2016-12-20,7.0
6199,2016-12-21,12.0
6200,2016-12-22,11.0
6201,2016-12-23,12.0
6202,2016-12-24,11.0
6203,2016-12-25,14.0
6204,2016-12-26,13.0
6205,2016-12-27,7.0
6206,2016-12-28,5.0
6207,2016-12-29,9.0
6208,2016-12-30,5.0
6209,2016-12-31,9.0
6210,2017-01-01,9.4
6211,2017-01-02,6.0
6212,2017-01-03,6.0
6213,2017-01-04,8.0
6214,2017-01-05,6.0
6215,2017-01-06,8.0
6216,2017-01-07,11.0
6217,2017-01-08,11.0
6218,2017-01-09,11.0
6219,2017-01-10,9.0
6220,2017-01-11,12.0
6221,2017-01-12,8.0
6222,2017-01-13,6.0
6223,2017-01-14,5.0
6224,2017-01-15,9.0
6225,2017-01-16,7.0
6226,2017-01-17,5.0
6227,2017-01-18,5.1
6228,2017-01-19,7.0
6229,2017-01-20,7.0
6230,2017-01-21,5.0
6231,2017-01-22,6.0
6232,2017-01-23,5.0
6233,2017-01-24,10.0
6234,2017-01-25,4.0
6235,2017-01-26,0.0
6236,2017-01-27,7.0
6237,2017-01-28,10.0
6238,2017-01-29,10.0
6239,2017-01-30,11.0
6240,2017-01-31,8.0
6241,2017-02-01,12.0
6242,2017-02-02,12.0
6243,2017-02-03,11.0
6244,2017-02-04,9.0
6245,2017-02-05,7.0
6246,2017-02-06,9.0
6247,2017-02-07,11.0
6248,2017-02-08,6.0
6249,2017-02-09,3.0
6250,2017-02-10,3.0
6251,2017-02-11,3.0
6252,2017-02-12,6.0
6253,2017-02-13,9.0
6254,2017-02-14,11.0
6255,2017-02-15,12.0
6256,2017-02-16,12.0
6257,2017-02-17,13.0
6258,2017-02-18,12.0
6259,2017-02-19,12.0
6260,2017-02-20,18.0
6261,2017-02-21,14.0
6262,2017-02-22,14.0
6263,2017-02-23,12.0
6264,2017-02-24,10.0
6265,2017-02-25,11.0
6266,2017-02-26,12.0
6267,2017-02-27,10.0
6268,2017-02-28,9.0
6269,2017-03-01,10.0
6270,2017-03-02,12.0
6271,2017-03-03,11.0
6272,2017-03-04,12.0
6273,2017-03-05,11.0
6274,2017-03-06,11.0
6275,2017-03-07,11.0
6276,2017-03-08,15.0
6277,2017-03-09,16.0
6278,2017-03-10,13.0
6279,2017-03-11,17.0
6280,2017-03-12,14.0
6281,2017-03-13,15.0
6282,2017-03-14,15.0
6283,2017-03-15,18.0
6284,2017-03-16,15.0
6285,2017-03-17,12.0
6286,2017-03-18,16.0
6287,2017-03-19,16.0
6288,2017-03-20,14.0
6289,2017-03-21,12.0
6290,2017-03-22,10.0
6291,2017-03-23,11.0
6292,2017-03-24,13.0
6293,2017-03-25,14.0
6294,2017-03-26,
6295,2017-03-27,14.0
6296,2017-03-28,18.0
6297,2017-03-29,16.0
6298,2017-03-30,21.0
6299,2017-03-31,17.0
6300,2017-04-01,15.0
6301,2017-04-02,16.0
6302,2017-04-03,17.0
6303,2017-04-04,15.0
6304,2017-04-05,14.0
6305,2017-04-06,18.0
6306,2017-04-07,17.0
6307,2017-04-08,21.0
6308,2017-04-09,25.0
6309,2017-04-10,14.0
6310,2017-04-11,16.0
6311,2017-04-12,17.0
6312,2017-04-13,13.0
6313,2017-04-14,15.0
6314,2017-04-15,14.0
6315,2017-04-16,15.0
6316,2017-04-17,12.0
6317,2017-04-18,12.0
6318,2017-04-19,13.0
6319,2017-04-20,15.0
6320,2017-04-21,15.0
6321,2017-04-22,15.0
6322,2017-04-23,15.0
6323,2017-04-24,14.0
6324,2017-04-25,11.0
6325,2017-04-26,9.0
6326,2017-04-27,11.0
6327,2017-04-28,14.0
6328,2017-04-29,16.0
6329,2017-04-30,17.0
6330,2017-05-01,13.0
6331,2017-05-02,16.0
6332,2017-05-03,11.0
6333,2017-05-04,13.0
6334,2017-05-05,14.0
6335,2017-05-06,15.0
6336,2017-05-07,16.0
6337,2017-05-08,12.0
6338,2017-05-09,13.0
6339,2017-05-10,16.0
6340,2017-05-11,19.0
6341,2017-05-12,19.0
6342,2017-05-13,18.4
6343,2017-05-14,19.4
6344,2017-05-15,19.0
6345,2017-05-16,24.0
6346,2017-05-17,19.0
6347,2017-05-18,18.0
6348,2017-05-19,15.0
6349,2017-05-20,16.0
6350,2017-05-21,20.0
6351,2017-05-22,24.0
6352,2017-05-23,21.0
6353,2017-05-24,25.0
6354,2017-05-25,24.0
6355,2017-05-26,25.0
6356,2017-05-27,23.0
6357,2017-05-28,24.0
6358,2017-05-29,23.0
6359,2017-05-30,20.0
6360,2017-05-31,22.0
6361,2017-06-01,25.0
6362,2017-06-02,25.0
6363,2017-06-03,21.0
6364,2017-06-04,19.0
6365,2017-06-05,18.0
6366,2017-06-06,17.0
6367,2017-06-07,19.0
6368,2017-06-08,19.0
6369,2017-06-09,20.0
6370,2017-06-10,23.0
6371,2017-06-11,23.0
6372,2017-06-12,20.0
6373,2017-06-13,23.0
6374,2017-06-14,25.0
6375,2017-06-15,25.0
6376,2017-06-16,24.0
6377,2017-06-17,29.0
6378,2017-06-18,31.0
6379,2017-06-19,30.0
6380,2017-06-20,29.0
6381,2017-06-21,30.0
6382,2017-06-22,25.0
6383,2017-06-23,24.0
6384,2017-06-24,23.0
6385,2017-06-25,23.0
6386,2017-06-26,23.0
6387,2017-06-27,21.0
6388,2017-06-28,17.0
6389,2017-06-29,18.0
6390,2017-06-30,20.6
6391,2017-07-01,22.0
6392,2017-07-02,23.0
6393,2017-07-03,24.0
6394,2017-07-04,24.0
6395,2017-07-05,27.0
6396,2017-07-06,31.2
6397,2017-07-07,29.0
6398,2017-07-08,27.0
6399,2017-07-09,27.0
6400,2017-07-10,26.0
6401,2017-07-11,21.0
6402,2017-07-12,21.0
6403,2017-07-13,22.0
6404,2017-07-14,21.0
6405,2017-07-15,22.0
6406,2017-07-16,25.0
6407,2017-07-17,25.0
6408,2017-07-18,25.0
6409,2017-07-19,23.0
6410,2017-07-20,21.0
6411,2017-07-21,22.0
6412,2017-07-22,19.0
6413,2017-07-23,19.0
6414,2017-07-24,17.0
6415,2017-07-25,22.0
6416,2017-07-26,22.0
6417,2017-07-27,21.0
6418,2017-07-28,21.0
6419,2017-07-29,21.0
6420,2017-07-30,21.0
6421,2017-07-31,22.0
6422,2017-08-01,23.0
6423,2017-08-02,20.0
6424,2017-08-03,21.0
6425,2017-08-04,21.0
6426,2017-08-05,20.0
6427,2017-08-06,22.0
6428,2017-08-07,21.0
6429,2017-08-08,15.3
6430,2017-08-09,16.0
6431,2017-08-10,20.0
6432,2017-08-11,22.0
6433,2017-08-12,22.0
6434,2017-08-13,22.0
6435,2017-08-14,24.0
6436,2017-08-15,22.8
6437,2017-08-16,23.0
6438,2017-08-17,24.0
6439,2017-08-18,20.0
6440,2017-08-19,20.0
6441,2017-08-20,21.0
6442,2017-08-21,19.0
6443,2017-08-22,23.0
6444,2017-08-23,22.0
6445,2017-08-24,21.0
6446,2017-08-25,24.0
6447,2017-08-26,25.0
6448,2017-08-27,26.0
6449,2017-08-28,28.0
6450,2017-08-29,25.0
6451,2017-08-30,18.0
6452,2017-08-31,20.0
6453,2017-09-01,21.0
6454,2017-09-02,21.0
6455,2017-09-03,19.0
6456,2017-09-04,22.0
6457,2017-09-05,21.0
6458,2017-09-06,20.0
6459,2017-09-07,20.0
6460,2017-09-08,19.0
6461,2017-09-09,19.0
6462,2017-09-10,18.0
6463,2017-09-11,20.0
